invoice_id,customer_id,invoice_number,invoice_date,due_date,payment_terms,invoice_amount,currency,outstanding_amount,status,dispute_flag,dispute_reason,reporting_currency,exchange_rate,exchange_rate_source
8a014bb1-3f64-403a-a5f4-1d4ee935bd17,b2084541-f9c3-46f4-813c-ff3b81b8a686,INV-81689,2024-12-07,2025-01-21,Net45,145077.07,USD,0.0,paid,False,,,,
4eaf2882-49b9-4bf0-9018-a217a0604858,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-44359,2025-07-15,2025-08-14,Net30,25991.55,INR,0.0,paid,False,,,,
3899d006-6ee4-450e-9a3e-47e5727b9df7,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-16026,2026-02-06,2026-03-08,Net30,36708.39,INR,0.0,paid,False,,,,
b8931dac-c55d-4c87-ae49-aeec08bb1bea,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-88953,2024-03-30,2024-04-29,Net30,66435.27,INR,28567.17,partial,False,,,,
dc02cfe3-ee23-4fb5-8896-beabb9cdd6ab,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-40201,2024-05-13,2024-06-12,Net30,106013.4,INR,58307.37,partial,False,,,,
4e518c3d-74b7-4f7e-ae49-f5eebd483511,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-53538,2025-01-26,2025-02-25,Net30,143524.48,INR,76067.97,partial,False,,,,
07962219-d4c1-41b2-9490-ad568f0c2723,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-59463,2025-11-25,2025-12-25,Net30,72884.93,INR,0.0,paid,False,,,,
1dcd17dd-c392-4208-9e0f-4c6254bee99f,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-61696,2025-01-09,2025-02-08,Net30,115790.55,INR,0.0,paid,False,,,,
ea0e1684-eb2e-4d94-9389-27e2b9ebf8aa,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-53426,2025-07-15,2025-08-14,Net30,52646.07,INR,0.0,paid,False,,,,
f8fd5eab-a965-4e9a-99ac-2a765dd313c0,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-76691,2024-07-13,2024-08-12,Net30,86234.78,INR,70712.52,partial,False,,,,
70933543-d472-4e0b-ae4c-7632d4d92c8e,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-65036,2025-01-02,2025-02-01,Net30,6788.94,INR,0.0,paid,False,,,,
052d8990-82ba-4df7-8ddb-b5834ac29702,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-42293,2025-07-14,2025-08-13,Net30,32491.03,INR,0.0,paid,False,,,,
4d42e56e-e2fc-4ba3-87f6-0a0090adf4b9,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-30092,2024-07-29,2024-08-28,Net30,16829.37,INR,0.0,paid,False,,,,
60b9ebe7-0686-4e1e-88b5-af60336c5f86,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-84728,2025-12-24,2026-01-23,Net30,35309.07,INR,35309.07,open,False,,,,
8e0857d7-2b8e-4d0c-aced-9a1d3da550bb,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-35629,2024-06-21,2024-07-21,Net30,102338.2,INR,102338.2,open,False,,,,
07c998f2-8f7a-4b0a-b715-1df7f2bd380a,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-47435,2025-05-01,2025-05-31,Net30,98107.47,INR,0.0,paid,False,,,,
1d21e371-966e-49c9-ae43-08a844a3f255,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-72870,2024-12-30,2025-01-29,Net30,48514.57,INR,0.0,paid,False,,,,
0aa3de56-8511-4b16-b3f8-09e73885dcf5,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-11111,2025-09-09,2025-10-09,Net30,110933.64,INR,0.0,paid,True,,,,
85ee6dfa-5b17-4d18-aba3-c964df759cee,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-76994,2024-09-07,2024-10-07,Net30,140121.43,INR,140121.43,open,False,,,,
bbb1e1e4-7b06-47a1-9381-3511704a2e07,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-70807,2024-09-17,2024-10-17,Net30,140523.01,INR,0.0,paid,False,,,,
ab792285-5a96-4638-a4d8-cb5e1e3ff4ff,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-75175,2025-01-10,2025-02-09,Net30,85410.3,INR,85410.3,open,False,,,,
ef1f1b86-d538-4737-8f56-62d171790436,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-61776,2025-06-19,2025-07-19,Net30,148370.37,INR,74185.19,partial,False,,,,
80bd4cf4-f1e9-4299-a760-f1eeee773b8d,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-52613,2024-12-15,2025-01-14,Net30,29325.3,INR,29325.3,open,False,,,,
18622456-3f92-4499-a2f6-2f823e4e7de6,0c35f7d0-d5ad-43ea-aee6-48289796e0e9,INV-80386,2026-01-03,2026-02-02,Net30,38961.1,INR,38961.1,open,False,,,,
4e3cc326-5b42-4433-95ec-175ee645c2cd,fd2bb931-6e2d-4701-9798-429e32583e34,INV-37629,2025-11-26,2026-01-10,Net45,128493.9,EUR,0.0,paid,False,,,,
d46f172f-262e-4984-b0ce-2ddc2a524403,fd2bb931-6e2d-4701-9798-429e32583e34,INV-60550,2024-06-07,2024-07-22,Net45,60424.57,EUR,60424.57,open,False,,,,
3ec5e7ef-c426-4df5-bac1-249e08b8b501,fd2bb931-6e2d-4701-9798-429e32583e34,INV-92598,2025-02-05,2025-03-22,Net45,140405.9,EUR,140405.9,open,False,,,,
ae902d40-dd1b-4f6a-94c9-7ef8919ff4dd,fd2bb931-6e2d-4701-9798-429e32583e34,INV-31413,2024-12-09,2025-01-23,Net45,143128.21,EUR,143128.21,open,False,,,,
c3af8964-2606-4f4f-962b-a2e1145a0dd2,fd2bb931-6e2d-4701-9798-429e32583e34,INV-72118,2024-12-03,2025-01-17,Net45,98225.66,EUR,0.0,paid,False,,,,
fd12144c-ba1d-42c7-9fba-43ce63d0efd8,fd2bb931-6e2d-4701-9798-429e32583e34,INV-91637,2025-01-19,2025-03-05,Net45,24377.67,EUR,0.0,paid,False,,,,
55ad9af2-b142-4673-adf6-ea351990a1b6,fd2bb931-6e2d-4701-9798-429e32583e34,INV-97844,2026-02-15,2026-04-01,Net45,18053.65,EUR,0.0,paid,False,,,,
7be637cf-4eae-40c0-a4a7-e56040f2a4e7,fd2bb931-6e2d-4701-9798-429e32583e34,INV-98046,2024-10-23,2024-12-07,Net45,33259.73,EUR,33259.73,open,False,,,,
f9c49484-6422-438a-98a2-20f1265ba75a,fd2bb931-6e2d-4701-9798-429e32583e34,INV-92260,2025-03-28,2025-05-12,Net45,62668.92,EUR,30081.08,partial,False,,,,
b62ee4e4-2ab3-4f35-96de-a5b93982a616,fd2bb931-6e2d-4701-9798-429e32583e34,INV-56225,2024-11-19,2025-01-03,Net45,102211.12,EUR,0.0,paid,False,,,,
d2ed98aa-3ed2-43c4-a818-bc35bd995099,7baaa77e-0171-459a-95ef-f7cee550b228,INV-14527,2025-10-09,2025-12-08,Net60,17275.21,INR,17275.21,open,False,,,,
fc26fbad-f45f-4e33-b867-d01557a7bbf0,7baaa77e-0171-459a-95ef-f7cee550b228,INV-26543,2025-10-18,2025-12-17,Net60,80730.69,INR,0.0,paid,False,,,,
b05dcbb6-730c-488b-9a69-a713bdae5ecf,7baaa77e-0171-459a-95ef-f7cee550b228,INV-33326,2026-02-05,2026-04-06,Net60,31207.52,INR,0.0,paid,False,,,,
0ad90b95-2813-4065-94d4-45b37e92c4e1,7baaa77e-0171-459a-95ef-f7cee550b228,INV-59820,2025-06-10,2025-08-09,Net60,121399.47,INR,0.0,paid,False,,,,
9af0c135-195b-4c44-b37a-1cd009f9afd7,7baaa77e-0171-459a-95ef-f7cee550b228,INV-83639,2025-10-04,2025-12-03,Net60,69625.56,INR,69625.56,open,False,,,,
4015ead2-5163-4f14-b503-9a6ba8f842d2,7baaa77e-0171-459a-95ef-f7cee550b228,INV-46443,2024-11-26,2025-01-25,Net60,122559.76,INR,0.0,paid,False,,,,
cf4fb464-3089-4057-8d35-2e384260ea1c,7baaa77e-0171-459a-95ef-f7cee550b228,INV-55528,2025-02-26,2025-04-27,Net60,105207.54,INR,0.0,paid,False,,,,
5afde8ab-b910-404b-aadc-192b8f60e959,39cae31a-868a-460a-9e94-140f1c5591cf,INV-12903,2025-05-03,2025-06-02,Net30,27407.21,INR,0.0,paid,False,,,,
bc380f73-b295-4a79-9a3d-8b4fa243b020,39cae31a-868a-460a-9e94-140f1c5591cf,INV-21447,2025-04-06,2025-05-06,Net30,67556.3,INR,67556.3,open,False,,,,
868a014e-5cc7-45b8-8e9a-f42819f0595c,39cae31a-868a-460a-9e94-140f1c5591cf,INV-41769,2026-02-08,2026-03-10,Net30,144639.58,INR,144639.58,open,False,,,,
003c5d3a-af08-406d-9e44-038382182a28,39cae31a-868a-460a-9e94-140f1c5591cf,INV-24459,2024-07-10,2024-08-09,Net30,27181.81,INR,0.0,paid,False,,,,
94ba4742-ee91-4329-b6b7-53686ca69524,39cae31a-868a-460a-9e94-140f1c5591cf,INV-35528,2024-04-03,2024-05-03,Net30,146784.36,INR,0.0,paid,False,,,,
7b5e6c12-d72c-48b9-b72c-cdf51b55ff7e,39cae31a-868a-460a-9e94-140f1c5591cf,INV-61368,2024-11-01,2024-12-01,Net30,37503.05,INR,0.0,paid,False,,,,
deed914a-c2f1-4244-bace-66c453dbfc51,39cae31a-868a-460a-9e94-140f1c5591cf,INV-93685,2026-01-16,2026-02-15,Net30,63176.47,INR,0.0,paid,False,,,,
b160760f-41b9-4963-b543-98da9efe154b,39cae31a-868a-460a-9e94-140f1c5591cf,INV-13604,2024-10-08,2024-11-07,Net30,10559.99,INR,0.0,paid,False,,,,
971d5ed7-d4b0-4696-b519-118f1041933d,39cae31a-868a-460a-9e94-140f1c5591cf,INV-78831,2024-04-25,2024-05-25,Net30,60638.67,INR,0.0,paid,False,,,,
866968a5-4412-4659-9ddf-40aec84d44ae,39cae31a-868a-460a-9e94-140f1c5591cf,INV-46146,2025-08-08,2025-09-07,Net30,149025.77,INR,0.0,paid,False,,,,
3e973e9d-7409-4cdb-9cd1-4aa4d0c9c0da,39cae31a-868a-460a-9e94-140f1c5591cf,INV-18107,2024-11-08,2024-12-08,Net30,45613.78,INR,0.0,paid,False,,,,
4578107a-3d54-4697-94a8-98a25ad2815b,39cae31a-868a-460a-9e94-140f1c5591cf,INV-50300,2025-01-12,2025-02-11,Net30,41635.51,INR,0.0,paid,False,,,,
79cbfea3-40db-44ac-8ae0-bc8c4caec3bb,39cae31a-868a-460a-9e94-140f1c5591cf,INV-88930,2025-10-01,2025-10-31,Net30,74595.31,INR,74595.31,open,False,,,,
5f63d1d5-2a2d-4689-8f6d-2bad549cf5b9,39cae31a-868a-460a-9e94-140f1c5591cf,INV-97000,2025-08-30,2025-09-29,Net30,48150.8,INR,0.0,paid,False,,,,
daa7008c-9441-4b33-be06-a92dd457e3b3,24398689-0668-4fdc-a423-d4a4c48c693e,INV-19601,2024-10-27,2025-01-25,Net90,45460.09,INR,0.0,paid,False,,,,
dab5fb05-53b1-4afe-bee4-ba814624038a,24398689-0668-4fdc-a423-d4a4c48c693e,INV-97002,2025-05-11,2025-08-09,Net90,83814.37,INR,0.0,paid,False,,,,
3e5f33d1-8f33-4b50-aec8-ff9af7fe21a0,24398689-0668-4fdc-a423-d4a4c48c693e,INV-44321,2026-01-02,2026-04-02,Net90,12321.03,INR,0.0,paid,False,,,,
4b5c196c-9be1-497f-a145-529b1e4e8064,24398689-0668-4fdc-a423-d4a4c48c693e,INV-21323,2024-05-02,2024-07-31,Net90,40635.01,INR,0.0,paid,False,,,,
3be94697-00f4-4efa-a25d-e95904417edd,24398689-0668-4fdc-a423-d4a4c48c693e,INV-74508,2025-11-02,2026-01-31,Net90,108783.63,INR,0.0,paid,False,,,,
27ca8a61-5f46-454f-ba3b-6cf5f6b0b0f1,24398689-0668-4fdc-a423-d4a4c48c693e,INV-78637,2024-03-26,2024-06-24,Net90,32165.26,INR,0.0,paid,False,,,,
690feeee-275d-4f11-9281-8053d1abc47a,24398689-0668-4fdc-a423-d4a4c48c693e,INV-54506,2026-02-21,2026-05-22,Net90,90858.03,INR,0.0,paid,False,,,,
c0b1ad33-8c33-4aaf-be00-fcdde7a39c9a,24398689-0668-4fdc-a423-d4a4c48c693e,INV-85727,2024-12-25,2025-03-25,Net90,57408.93,INR,0.0,paid,False,,,,
e8186832-a186-43b8-8108-d59cee19655f,24398689-0668-4fdc-a423-d4a4c48c693e,INV-95152,2025-08-18,2025-11-16,Net90,132480.39,INR,0.0,paid,False,,,,
6a788c14-0a8a-4d51-a4bb-afcb085f2e6b,24398689-0668-4fdc-a423-d4a4c48c693e,INV-55984,2024-10-05,2025-01-03,Net90,55920.39,INR,0.0,paid,False,,,,
634dfa14-80ec-4fb7-8dd0-c5f50a9a2ff7,24398689-0668-4fdc-a423-d4a4c48c693e,INV-93280,2024-03-27,2024-06-25,Net90,39485.73,INR,39485.73,open,False,,,,
d20117db-b9a4-4506-af77-9e3b84dca0a1,24398689-0668-4fdc-a423-d4a4c48c693e,INV-52527,2025-01-07,2025-04-07,Net90,23285.51,INR,0.0,paid,False,,,,
cf4cc972-b435-4f81-8a10-216253b4bc0f,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-82072,2025-07-24,2025-09-22,Net60,144992.99,GBP,0.0,paid,False,,,,
cb0eb65a-b661-4878-a440-bb36df5a89e4,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-91434,2024-08-31,2024-10-30,Net60,21423.8,GBP,0.0,paid,False,,,,
7e9d602c-ba73-49a6-838e-ede68188614a,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-19798,2025-08-29,2025-10-28,Net60,5556.65,GBP,5556.65,open,False,,,,
9075f0e8-69ee-4379-a769-306cbcf3bb5c,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-92584,2024-03-17,2024-05-16,Net60,62152.64,GBP,62152.64,open,False,,,,
1c85dc38-6e23-4322-805a-731780f5e86d,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-63848,2024-03-20,2024-05-19,Net60,33198.59,GBP,0.0,paid,False,,,,
6d5789b3-43cd-4fb3-bc93-3ce2a1bc9206,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-39572,2026-01-15,2026-03-16,Net60,73434.23,GBP,0.0,paid,False,,,,
ba046ed6-4600-4cf6-98da-d769366cd58d,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-32375,2025-09-04,2025-11-03,Net60,108467.81,GBP,0.0,paid,False,,,,
3b8235d9-7c51-4188-be00-da6ae698d7ed,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-33028,2024-09-10,2024-11-09,Net60,16498.96,GBP,0.0,paid,False,,,,
37324d0e-eec2-4640-9096-ee8d840d2dd8,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-83202,2025-03-08,2025-05-07,Net60,40465.05,GBP,0.0,paid,False,,,,
bab49514-558f-44a7-a3e3-1262f0cb7a76,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-73226,2025-10-10,2025-12-09,Net60,36859.58,GBP,0.0,paid,False,,,,
bd51b455-1445-466a-8787-b662ccf7b241,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-73439,2024-06-14,2024-08-13,Net60,61089.11,GBP,0.0,paid,False,,,,
53885c90-717d-480b-84d6-6b5827c49ec1,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-63734,2026-02-28,2026-04-29,Net60,26121.84,GBP,0.0,paid,False,,,,
d42735f2-c6c9-478a-ac7f-fa2f01a2e7cb,a330c992-7f1b-4086-9f6e-a15fad2c0679,INV-62568,2025-10-11,2025-12-10,Net60,146610.72,GBP,146610.72,open,False,,,,
a6c963d2-da50-4d4f-bb77-72cfbdf7a988,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-82310,2026-02-17,2026-04-03,Net45,133189.37,GBP,18646.51,partial,False,,,,
7b324606-5fdc-4ff5-84c1-df2a82f255ac,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-56921,2025-09-18,2025-11-02,Net45,84744.72,GBP,84744.72,open,False,,,,
37326e11-8c0e-4036-98ac-474513fbdaad,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-97622,2024-03-27,2024-05-11,Net45,144239.64,GBP,0.0,paid,False,,,,
0f8c24a7-991f-4ffa-8bf8-e4f0f8b9d7e0,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-89926,2024-05-28,2024-07-12,Net45,45241.89,GBP,0.0,paid,False,,,,
b741725a-9dd8-4f79-ba43-2b640856a86c,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-75926,2025-04-08,2025-05-23,Net45,113463.59,GBP,113463.59,open,False,,,,
5805da71-821c-4405-be3f-c091458745b1,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-91230,2025-08-05,2025-09-19,Net45,111945.76,GBP,111945.76,open,False,,,,
aaa443ed-64e6-476a-a4ef-55097be78063,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-54428,2024-05-27,2024-07-11,Net45,51418.62,GBP,0.0,paid,False,,,,
b293f032-ac4d-4e2e-8504-7780774865f8,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-21727,2024-04-10,2024-05-25,Net45,95301.38,GBP,0.0,paid,False,,,,
f01fd39c-43d1-475a-9203-4c62376b925d,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-17006,2025-09-28,2025-11-12,Net45,141200.86,GBP,90368.55,partial,False,,,,
5e5df741-5503-48bb-a02c-a55d575808f9,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-23514,2024-11-18,2025-01-02,Net45,107109.73,GBP,107109.73,open,False,,,,
81d706a1-0501-45b7-bb93-c9061fd74d5d,5e40cf3b-df37-4ae0-9e19-bae4d3b76db9,INV-79395,2025-04-13,2025-05-28,Net45,47843.4,GBP,47843.4,open,True,,,,
acd99432-83d1-405d-bdf6-6ee2252e46a5,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-59480,2024-12-12,2025-03-12,Net90,15783.6,GBP,0.0,paid,False,,,,
e6728881-fe76-4833-a3c2-8087c42f0dbc,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-23955,2024-06-24,2024-09-22,Net90,4426.15,GBP,0.0,paid,False,,,,
fcb47532-8534-4a5c-a820-625129552173,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-36066,2024-03-23,2024-06-21,Net90,44131.18,GBP,0.0,paid,False,,,,
d13b4b67-14d3-4f94-b9e2-1daa46b51d23,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-16146,2026-02-10,2026-05-11,Net90,57419.44,GBP,0.0,paid,False,,,,
e38a37f6-7a72-45e3-9b31-f5a92cdca9c2,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-44511,2024-08-07,2024-11-05,Net90,9958.44,GBP,0.0,paid,False,,,,
a472f881-7360-4884-835a-f27cbc3eef76,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-14463,2025-03-15,2025-06-13,Net90,38129.11,GBP,0.0,paid,False,,,,
7991cbe2-5031-476f-965b-15d965ef2f96,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-36927,2024-06-28,2024-09-26,Net90,20755.68,GBP,0.0,paid,False,,,,
ccc6b1e0-d6d2-4b77-b8a4-6d5ed5651c3c,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-53179,2025-06-04,2025-09-02,Net90,50543.07,GBP,50543.07,open,False,,,,
50e61fc1-8d41-40a5-bf96-5a42ad359c9f,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-58873,2024-07-28,2024-10-26,Net90,45415.08,GBP,0.0,paid,False,,,,
a631f55d-fa68-4c1e-8c8d-411e6748d7a5,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-52765,2024-09-08,2024-12-07,Net90,144703.91,GBP,144703.91,open,False,,,,
396d4b6d-a33f-409a-9927-f9f95f27bc4a,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-44080,2025-10-21,2026-01-19,Net90,117405.17,GBP,0.0,paid,False,,,,
7d1b15c6-56b8-4719-b1be-26afddac2636,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-18746,2024-07-05,2024-10-03,Net90,139844.04,GBP,0.0,paid,False,,,,
15a46bfd-dc56-495f-81e6-28d7909d5a10,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-30160,2025-06-26,2025-09-24,Net90,141474.75,GBP,0.0,paid,False,,,,
3f1a56f9-e739-49e7-944b-9f47a0fa7eff,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-99822,2026-01-29,2026-04-29,Net90,75145.83,GBP,0.0,paid,False,,,,
3c942b20-4f6e-44e9-b7b5-4dcd528b4730,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-32951,2025-05-18,2025-08-16,Net90,118466.98,GBP,0.0,paid,False,,,,
e440b99e-dcdc-4d22-ba9a-d19a6b2c8bca,ac20f36b-3081-4373-8c93-baa8c9f63697,INV-21318,2025-09-09,2025-12-08,Net90,76238.59,GBP,76238.59,open,False,,,,
e70188fd-76ba-49eb-aa6d-e817637add6d,3a50ed61-37a0-4803-8a33-51545eb29160,INV-92292,2025-03-14,2025-04-13,Net30,105394.33,GBP,105394.33,open,False,,,,
7d2b2f24-1664-40b4-8677-7e1deced92cd,3a50ed61-37a0-4803-8a33-51545eb29160,INV-63735,2024-06-30,2024-07-30,Net30,115458.63,GBP,0.0,paid,False,,,,
301396af-5580-4f23-a17e-9084f89a6656,3a50ed61-37a0-4803-8a33-51545eb29160,INV-97205,2025-02-13,2025-03-15,Net30,144874.66,GBP,0.0,paid,True,,,,
bd9aab06-6c80-41cb-9f52-4e3f5b190f32,3a50ed61-37a0-4803-8a33-51545eb29160,INV-28162,2025-08-15,2025-09-14,Net30,112154.53,GBP,0.0,paid,False,,,,
91aab217-bfda-46e5-a5f2-2db4e4f940fb,3a50ed61-37a0-4803-8a33-51545eb29160,INV-13242,2025-03-29,2025-04-28,Net30,58974.56,GBP,0.0,paid,False,,,,
03f80b81-ef0f-466a-82f9-c0a937315bc6,3a50ed61-37a0-4803-8a33-51545eb29160,INV-55116,2025-02-27,2025-03-29,Net30,149656.56,GBP,0.0,paid,False,,,,
dcd8e02a-0112-42c4-b2e0-7b00a9cbac53,3a50ed61-37a0-4803-8a33-51545eb29160,INV-39402,2024-08-03,2024-09-02,Net30,52575.13,GBP,0.0,paid,False,,,,
dda71274-43f9-4c31-a05f-92bd55998933,3a50ed61-37a0-4803-8a33-51545eb29160,INV-29225,2025-07-11,2025-08-10,Net30,15094.64,GBP,0.0,paid,False,,,,
b78d2c52-5de2-46c2-adc3-d73785c8d669,3a50ed61-37a0-4803-8a33-51545eb29160,INV-67934,2024-04-25,2024-05-25,Net30,121622.8,GBP,0.0,paid,False,,,,
b9f0ffe0-ba3f-4f9c-b890-b480c5ebd256,3a50ed61-37a0-4803-8a33-51545eb29160,INV-35031,2024-11-15,2024-12-15,Net30,77641.09,GBP,0.0,paid,False,,,,
aae9e7cd-de6e-43ec-8ac6-c8353bf57822,3a50ed61-37a0-4803-8a33-51545eb29160,INV-32958,2024-11-03,2024-12-03,Net30,119764.49,GBP,0.0,paid,False,,,,
d270aca0-9b79-4f8c-b429-966fbd567f5d,3a50ed61-37a0-4803-8a33-51545eb29160,INV-89155,2024-04-09,2024-05-09,Net30,110739.56,GBP,110739.56,open,False,,,,
b620bbc9-377f-4587-a8cf-cfd30faa8e96,3a50ed61-37a0-4803-8a33-51545eb29160,INV-88384,2025-04-13,2025-05-13,Net30,1165.28,GBP,0.0,paid,False,,,,
204360a1-05dc-4616-836f-ec27c7458bfe,3a50ed61-37a0-4803-8a33-51545eb29160,INV-66563,2025-09-11,2025-10-11,Net30,28450.5,GBP,0.0,paid,False,,,,
16df0871-cc80-4708-9266-c772773dfbfa,3a50ed61-37a0-4803-8a33-51545eb29160,INV-57334,2025-09-02,2025-10-02,Net30,144904.5,GBP,0.0,paid,False,,,,
46ba2ebd-64ba-45f7-a8ae-89d755063c2b,3a50ed61-37a0-4803-8a33-51545eb29160,INV-28741,2025-03-02,2025-04-01,Net30,53121.75,GBP,0.0,paid,False,,,,
ef11a24d-e1fb-4e32-9549-b4e566633cbc,3a50ed61-37a0-4803-8a33-51545eb29160,INV-77479,2026-01-28,2026-02-27,Net30,20525.19,GBP,0.0,paid,False,,,,
6205f737-98d7-4476-b635-3a686d378cff,3a50ed61-37a0-4803-8a33-51545eb29160,INV-10529,2026-02-19,2026-03-21,Net30,21633.1,GBP,0.0,paid,False,,,,
db5a2b81-cdd6-43ac-8783-4bb0c6e8567a,3a50ed61-37a0-4803-8a33-51545eb29160,INV-28275,2025-05-18,2025-06-17,Net30,28270.18,GBP,0.0,paid,False,,,,
3962a533-c8b9-410a-9104-6585a85f5e6c,3a50ed61-37a0-4803-8a33-51545eb29160,INV-92451,2025-07-25,2025-08-24,Net30,43680.8,GBP,0.0,paid,False,,,,
60b55fcb-3bc7-4004-8c16-602aa2e0d9a5,3a50ed61-37a0-4803-8a33-51545eb29160,INV-19760,2024-03-20,2024-04-19,Net30,72949.03,GBP,0.0,paid,False,,,,
5a546c58-e332-429c-9aab-a0a2276e5981,3a50ed61-37a0-4803-8a33-51545eb29160,INV-56306,2025-05-03,2025-06-02,Net30,102862.15,GBP,0.0,paid,False,,,,
4dcb17ec-1c68-4ccb-9e8c-7eca1ff2d800,3a50ed61-37a0-4803-8a33-51545eb29160,INV-61793,2024-06-03,2024-07-03,Net30,85026.97,GBP,0.0,paid,False,,,,
0695d145-552d-4856-a590-6949bbc4484e,3a50ed61-37a0-4803-8a33-51545eb29160,INV-21637,2024-10-27,2024-11-26,Net30,80872.49,GBP,0.0,paid,False,,,,
cddfa34a-e00c-42b2-b8dc-380c1c69568e,3a50ed61-37a0-4803-8a33-51545eb29160,INV-87734,2025-10-18,2025-11-17,Net30,17573.89,GBP,0.0,paid,False,,,,
e1271bd9-9984-421d-897d-0d5d98f2e318,3a50ed61-37a0-4803-8a33-51545eb29160,INV-89585,2025-06-05,2025-07-05,Net30,82179.81,GBP,82179.81,open,False,,,,
96d13fb2-7c05-496c-a145-9b02662ab0c1,3a50ed61-37a0-4803-8a33-51545eb29160,INV-17237,2025-01-09,2025-02-08,Net30,131284.07,GBP,0.0,paid,False,,,,
5ba88919-cfb9-4e3a-b423-8f80bfe71e7b,3a50ed61-37a0-4803-8a33-51545eb29160,INV-25734,2024-07-09,2024-08-08,Net30,116456.93,GBP,0.0,paid,False,,,,
4ead4a37-359e-413e-8142-d0eb04601d8d,3a50ed61-37a0-4803-8a33-51545eb29160,INV-93426,2024-08-27,2024-09-26,Net30,92614.6,GBP,0.0,paid,False,,,,
231d51bc-5c6d-45ff-accb-3427ce958069,3a50ed61-37a0-4803-8a33-51545eb29160,INV-85038,2025-09-07,2025-10-07,Net30,42522.21,GBP,0.0,paid,False,,,,
a708694c-f625-4539-95c1-f3dc7a59526f,0af6043d-698e-4932-a9cf-f09a08debff1,INV-57231,2026-02-04,2026-04-05,Net60,122369.55,EUR,122369.55,open,False,,,,
64e1fd0d-7314-450f-b8d7-f4be28a544af,0af6043d-698e-4932-a9cf-f09a08debff1,INV-62355,2025-05-06,2025-07-05,Net60,137855.92,EUR,0.0,paid,False,,,,
867738c0-339c-40ee-a4d9-f5dd3d37fc3c,0af6043d-698e-4932-a9cf-f09a08debff1,INV-41980,2024-11-21,2025-01-20,Net60,22363.39,EUR,22363.39,open,False,,,,
